24.151095892,14.830999359,0.907238114,9.460788482,11.085377512,12.679642752,14.880376588,14.316810797,102.410273546,92.182370093,5.790501972,27.368448727,66.935626126,31.543343484,90.031199252,92.607798271,132.360070285,85.415277525,17.205108175,30.857460906,29.365983745,40.031570783,86.187048191,85.434167139,220.235218558,199.114383247,64.816710434,112.474881318,112.462792074,186.821921353,182.175006323,193.964118154
14.580447765,14.794957173,0.482648367,9.076021832,10.988361481,12.869543043,14.938316707,14.516692012,103.189329011,89.482505901,4.15905192,28.92699833,63.194416161,29.454640634,83.10189355,92.543057677,130.101861761,84.20958541,16.313688984,28.936723789,29.989409334,39.795378176,84.440364777,84.184950019,214.307613321,196.318825805,53.515513058,107.691806205,112.433235791,196.857932267,187.559480543,184.333407941
16.244195161,14.31158597,0.467001985,9.273447534,11.143162709,12.439887023,14.611625233,14.928475485,101.059856652,93.61474714,5.479244662,27.82823201,64.586659103,30.754148815,84.035227317,92.867419053,128.92174587,83.799919245,16.861447065,28.03465049,30.045179944,38.813744064,83.62259488,85.330335811,213.531706674,189.52308027,66.485194986,118.607296502,117.096452189,190.326338622,195.524057509,197.30166836
14.376120549,14.525284903,0.474065047,9.162299792,10.866526182,12.73883193,14.352798086,14.309095871,104.463190145,90.821164974,5.169592926,27.352132251,62.59683172,29.7997188,86.997529592,94.440848193,130.341548084,83.981525348,17.146223051,29.092965788,30.683649395,38.093224925,83.772421437,83.713769129,215.749213285,195.541496716,57.472812081,110.667186731,118.844720899,196.176966369,188.877697626,191.665222172
15.340540406,14.721400502,0.453948139,9.080718128,10.827563516,12.847214885,14.903211474,14.574391387,103.552957595,93.916376304,5.32212461,27.362174946,63.678763309,31.16121457,85.000392622,91.130012127,129.518788731,85.047984512,16.778262632,28.236352555,28.282425644,38.280654746,83.562849895,82.913490113,216.065271397,189.592673323,60.613049939,119.493038187,118.395350013,209.787842276,198.393016088,201.873554778
