KDD98,16,700159
KDD98,16,695287
KDD98,16,743123
USCensus,16,391104
USCensus,16,375870
USCensus,16,401245
Covtype,16,139823
Covtype,16,135566
Covtype,16,135711
Adult,16,5190
Adult,16,5963
Adult,16,5616
