USCensus,1,362062
USCensus,1,390828
USCensus,2,752355
USCensus,2,745009
USCensus,3,1116858
USCensus,3,1319027
USCensus,4,1758360
USCensus,4,1912640
USCensus,5,2387755
USCensus,5,2616548
USCensus,6,3039485
USCensus,6,3192938
USCensus,7,4479410
USCensus,7,3711463
USCensus,8,5586153
USCensus,8,5601937
USCensus,9,5647374
USCensus,9,5647374
USCensus,10,6512212
USCensus,10,6512212
