0.49530255104807797,499331.85006688384,35316.17969002914,12384.0
0.49530255104807797,499331.85006688384,35316.17969002914,12384.0
0.49530255104807797,499331.85006688384,35316.17969002914,12384.0
0.4953025510480775,499331.85006688366,35316.17969002914,12384.0
0.47530392265038646,393835.16303806874,35316.17969002914,8690.0
0.47308176725120943,440530.24198989867,35316.17969002914,10426.0
0.47308176725120943,440530.24198989867,35316.17969002914,10426.0
0.47308176725120943,440530.24198989867,35316.17969002914,10426.0
0.4720008003715169,482798.9287077286,35316.17969002914,11994.0
0.47200080037151515,482798.9287077283,35316.17969002914,11994.0
