0.03753589763179058,1112735.600833655,35316.17969002914,47260.0
0.02408650952990471,1228992.2518656368,35316.17969002914,55460.0
0.024071117212610613,1228574.6550265518,35316.17969002914,55435.0
0.024033816070276076,1206304.9720630343,35316.17969002914,54040.0
0.023676904879134264,1195917.1018118511,35316.17969002914,53415.0
0.022891467186193226,1447675.0603628177,35316.17969002914,69304.0
0.022253481683270557,1403072.143908017,35316.17969002914,66560.0
0.02156277803673537,1472959.058190883,35316.17969002914,71028.0
0.021489941126550643,1194051.6236500114,35316.17969002914,53464.0
0.0209478029942249,1262658.8488080346,35316.17969002914,57831.0
