1.0442168550599153,197130.11007986584,35316.17969002914,3126.0
1.02142846446892,165737.95822980846,35316.17969002914,2346.0
0.9298613404110894,393835.16303806874,35316.17969002914,8690.0
0.8915789544625159,404931.14660240646,35316.17969002914,9183.0
0.8915789544625148,404931.1466024062,35316.17969002914,9183.0
0.8915789544625148,404931.1466024062,35316.17969002914,9183.0
0.891431140498919,399094.24984001764,35316.17969002914,9021.0
0.8819947224993658,196722.89014595968,35316.17969002914,3396.0
0.8715024037063004,390320.80539080227,35316.17969002914,8874.0
0.862613899322633,387629.73499272735,35316.17969002914,8842.0
