[+] Completed forward pass on batch: train loss: 0.3329965819827278, train accuracy: 0.8828125
[+] Completed forward pass on batch: train loss: 0.15592547650477245, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.1823547447483292, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.16019656128726917, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.1770392494158826, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.2516680271630635, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.20054471972812044, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.2542880167095327, train accuracy: 0.921875
[+] Completed forward pass on batch: train loss: 0.16741255497381077, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.19930050860751103, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.160770288562473, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.13186608886440854, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.2707610840019833, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.201914497507585, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.2620553702272337, train accuracy: 0.875
[+] Completed forward pass on batch: train loss: 0.20268134349814615, train accuracy: 0.921875
[+] Completed forward pass on batch: train loss: 0.1485614169299456, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.08923547526372454, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.17371038403049682, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.17122742971171132, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.15699293018526425, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.12921637201958996, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.06745734285061737, train accuracy: 0.984375
[+] Completed forward pass on batch: train loss: 0.10928554810487363, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.232527913456932, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.14106029288793195, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.16911199108712427, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.1726045569278708, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.085154329701927, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.16597269455860492, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.11880214301438671, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.2231316225974041, train accuracy: 0.9140625
[+] Completed forward pass on batch: train loss: 0.24317851902007584, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.19625978085334556, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.07027501153374668, train accuracy: 0.984375
[+] Completed forward pass on batch: train loss: 0.14305753817812789, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.18906456044421016, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.26510998358028026, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.29777704134313665, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.16796665572486486, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.1440563964777204, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.12596477011935306, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.1302531184567511, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.17985441188809065, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.10436104132537687, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.07722263201844419, train accuracy: 0.984375
[+] Completed forward pass on batch: train loss: 0.2260365737279393, train accuracy: 0.921875
[+] Completed forward pass on batch: train loss: 0.18719731782820437, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.19206555544306178, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.11843535167107234, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.15941340417102626, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.28033114147014043, train accuracy: 0.890625
[+] Completed forward pass on batch: train loss: 0.14658792275125643, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.1656682863028945, train accuracy: 0.921875
[+] Completed forward pass on batch: train loss: 0.10847474493658231, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.18242110452883845, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.08266173987801931, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.07788288677758368, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.09470296419304668, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.13638957644188401, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.14754788591183535, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.23889268904505268, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.1652335917876519, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.1467730174180087, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.23406433672252952, train accuracy: 0.921875
[+] Completed forward pass on batch: train loss: 0.08775819707509393, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.2565202892501189, train accuracy: 0.8984375
[+] Completed forward pass on batch: train loss: 0.11311966658075964, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.2103330189875218, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.14662994018177733, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.06280825057220805, train accuracy: 0.9921875
[+] Completed forward pass on batch: train loss: 0.19862111043710695, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.1660992298531968, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.05962782297229369, train accuracy: 0.984375
[+] Completed forward pass on batch: train loss: 0.168756332428698, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.14068345367360416, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.24806908080577109, train accuracy: 0.9140625
[+] Completed forward pass on batch: train loss: 0.12919582716735134, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.10974718321746038, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.06658700503169786, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.15173596293794536, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.168101301841484, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.2172079686746448, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.37651557600718283, train accuracy: 0.890625
[+] Completed forward pass on batch: train loss: 0.15088584620441425, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.14724082308517378, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.13917574757942297, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.2973837465510603, train accuracy: 0.90625
[+] Completed forward pass on batch: train loss: 0.11222518950983318, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.12321751594466428, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.15491312147185585, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.155984952766804, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.13683250331007712, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.10314266822618387, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.14604408707901367, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.11168248981140488, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.18827272245825563, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.0888411212710997, train accuracy: 0.984375
[+] Completed forward pass on batch: train loss: 0.31878962729151405, train accuracy: 0.9296875
